fid_,waarneming,euring,soortid,datum,tijdstip,blok,aantal,id_type_wa,aktid,broedcode,jaar,dtkey,overvliege,naam,x,y
8116066.0,274778312.0,950,1,2023-06-04,12:25,FS65C,2,92,3116,14,2023,604,0,Roerdomp,217641.24140000343,186579.53020000085
8116356.0,217587489.0,950,1,2021-06-19,15:36,FS65C,1,210,3116,14,2021,619,0,Roerdomp,217518.30160000175,186391.9609999992
8116366.0,217587433.0,950,1,2021-06-19,15:36,FS65C,1,92,3116,14,2021,619,0,Roerdomp,217518.11129999906,186366.6004000008
8116662.0,245512792.0,950,1,2022-06-15,09:49,FS65C,1,92,3116,14,2022,615,0,Roerdomp,217321.12250000238,186296.06210000068
8120279.0,217329878.0,950,1,2021-06-17,13:15,FS65C,1,210,3116,14,2021,617,0,Roerdomp,217131.4694999978,186400.3942000009
8120586.0,240405372.0,950,1,2022-05-04,09:15,FS65C,1,210,3116,14,2022,504,0,Roerdomp,216547.32410000265,186409.80469999835
8120803.0,188069307.0,950,1,2020-04-07,,FS65C,2,1,3117,6,2020,407,0,Roerdomp,217552.39909999818,186778.7300999984
8123828.0,245359705.0,950,1,2022-06-13,20:22,FS65C,1,90,3116,14,2022,613,0,Roerdomp,216707.3241999969,186206.16789999977
8124069.0,191375348.0,950,1,2020-05-15,08:24,FS65C,1,210,3116,14,2020,515,0,Roerdomp,217166.59279999882,186002.9572999999
8124070.0,191159730.0,950,1,2020-05-12,08:25,FS65C,1,210,3116,14,2020,512,0,Roerdomp,217271.65579999983,186063.3691000007
11574374.0,246741794.0,950,1,2022-06-19,,FS74A,1,1,3116,14,2022,619,0,Roerdomp,226287.21909999847,183053.28069999814
