naam_nl;naam_lat;x;y
Gentiaanblauwtje;Phengaris alcon;164322.90311518434;226873.57072834205
Gentiaanblauwtje;Phengaris alcon;189029.21002169698;229252.88524266984
Gentiaanblauwtje;Phengaris alcon;189090.53087642335;229224.8311270047
Gentiaanblauwtje;Phengaris alcon;218370.7931118941;198276.06359092612
Gentiaanblauwtje;Phengaris alcon;223438.28553940775;217602.7070030803
Gentiaanblauwtje;Phengaris alcon;223730.5082756091;217909.9983175015
Gentiaanblauwtje;Phengaris alcon;189068.54394301627;229185.38828437496
Gentiaanblauwtje;Phengaris alcon;222778.08498900448;217014.5754035972
Gentiaanblauwtje;Phengaris alcon;223731.2487375832;217897.2130458504
Gentiaanblauwtje;Phengaris alcon;164063.38577722042;226646.68066138308
Gentiaanblauwtje;Phengaris alcon;222462.75238066114;217579.10855836887
Gentiaanblauwtje;Phengaris alcon;164078.75182684284;226614.46953315008
Gentiaanblauwtje;Phengaris alcon;217156.5300771184;199297.474040051
Gentiaanblauwtje;Phengaris alcon;164067.11291819898;226666.7300390331
Gentiaanblauwtje;Phengaris alcon;189326.32845027663;229286.37051322404
Gentiaanblauwtje;Phengaris alcon;223788.88608285962;217963.8634032244
Gentiaanblauwtje;Phengaris alcon;189184.80748324597;229300.64933629427
Gentiaanblauwtje;Phengaris alcon;165472.83329882077;228349.76548666414
Gentiaanblauwtje;Phengaris alcon;223878.26592665765;218099.1345266113
Gentiaanblauwtje;Phengaris alcon;165220.6260196448;227976.17687885463
Gentiaanblauwtje;Phengaris alcon;165472.84026376056;228349.7655075658
Gentiaanblauwtje;Phengaris alcon;189126.9500427348;229181.3975402955
Gentiaanblauwtje;Phengaris alcon;189112.26693806713;229187.56192098
Gentiaanblauwtje;Phengaris alcon;219359.87419857172;198411.3616695311
Gentiaanblauwtje;Phengaris alcon;165024.42778913907;228423.4296688633
Gentiaanblauwtje;Phengaris alcon;189326.35630499088;229286.37072533276
Gentiaanblauwtje;Phengaris alcon;189064.37161591003;229214.030768333
Gentiaanblauwtje;Phengaris alcon;219363.0819830532;198456.39301816933
Gentiaanblauwtje;Phengaris alcon;155119.64574310646;230738.7759849131
Gentiaanblauwtje;Phengaris alcon;189064.37182046325;229214.0302494159
Gentiaanblauwtje;Phengaris alcon;189098.56194423334;229221.8877722947
Gentiaanblauwtje;Phengaris alcon;189045.55916227942;229220.67904637847
Gentiaanblauwtje;Phengaris alcon;164438.8103832446;228252.52706477325
Gentiaanblauwtje;Phengaris alcon;219417.394380435;198487.25190904085
Gentiaanblauwtje;Phengaris alcon;164439.05205872768;228240.84526699223
Gentiaanblauwtje;Phengaris alcon;189062.25807620253;229186.85727537517
Gentiaanblauwtje;Phengaris alcon;189061.21091573194;229224.94307708926
Gentiaanblauwtje;Phengaris alcon;165469.87147484595;228589.4145691702
Gentiaanblauwtje;Phengaris alcon;165485.5604533408;228508.14371369034
Gentiaanblauwtje;Phengaris alcon;222740.57744471077;217251.8713231273
Gentiaanblauwtje;Phengaris alcon;189102.45266874938;229188.55885651242
Gentiaanblauwtje;Phengaris alcon;189268.46101601946;229197.32703740802
Gentiaanblauwtje;Phengaris alcon;219369.69355337808;198466.66733598802
Gentiaanblauwtje;Phengaris alcon;164409.06984243167;228252.33258399833
Gentiaanblauwtje;Phengaris alcon;219358.63028675946;198446.99636966642
Gentiaanblauwtje;Phengaris alcon;222462.7802984449;217579.10894898605
Gentiaanblauwtje;Phengaris alcon;189100.36310849446;229281.09428442921
Gentiaanblauwtje;Phengaris alcon;189156.22866750218;229221.4345533233
Gentiaanblauwtje;Phengaris alcon;222563.92760557283;216800.09626928158
Gentiaanblauwtje;Phengaris alcon;164378.42171142672;228202.95809230115
Gentiaanblauwtje;Phengaris alcon;189313.4162147153;229108.2653438598
Gentiaanblauwtje;Phengaris alcon;164374.9332476107;228205.0623341482
Gentiaanblauwtje;Phengaris alcon;217415.78680759424;197141.43756648805
Gentiaanblauwtje;Phengaris alcon;217000.5358444968;198960.5942457961
Gentiaanblauwtje;Phengaris alcon;189050.4865940379;229232.17622207385
Gentiaanblauwtje;Phengaris alcon;189082.76481083612;229254.0669095777
Gentiaanblauwtje;Phengaris alcon;223778.06167785212;217952.67366261408
Gentiaanblauwtje;Phengaris alcon;164416.41916078216;228289.29200827237
Gentiaanblauwtje;Phengaris alcon;219374.9994778944;198489.65684594214
Gentiaanblauwtje;Phengaris alcon;189129.5265129523;229227.04175635986
Gentiaanblauwtje;Phengaris alcon;165476.53177270843;228361.3478118889
Gentiaanblauwtje;Phengaris alcon;165476.79353767302;228656.9713127613
Gentiaanblauwtje;Phengaris alcon;218076.9607917352;197888.8094877284
Gentiaanblauwtje;Phengaris alcon;223054.2593905629;217053.72509623505
Gentiaanblauwtje;Phengaris alcon;189182.75499818436;229238.87534290738
Gentiaanblauwtje;Phengaris alcon;189048.0488757551;229229.61123895273
Gentiaanblauwtje;Phengaris alcon;189032.21591119526;229209.70310999546
Gentiaanblauwtje;Phengaris alcon;223389.14706051187;217255.12131323665
Gentiaanblauwtje;Phengaris alcon;189043.13422535372;229239.38207287807
Gentiaanblauwtje;Phengaris alcon;217882.68898564507;198041.71532646473
Gentiaanblauwtje;Phengaris alcon;189040.64812993558;229222.4176517427
Gentiaanblauwtje;Phengaris alcon;189180.25831462274;229303.61897212546
Gentiaanblauwtje;Phengaris alcon;189111.87409781246;229233.91393262148
Gentiaanblauwtje;Phengaris alcon;223252.82696241542;217448.91339801904
Gentiaanblauwtje;Phengaris alcon;189044.42598436907;229230.00819141138
Gentiaanblauwtje;Phengaris alcon;219365.09929821035;198422.89073945303
Gentiaanblauwtje;Phengaris alcon;189149.83962898242;229224.19645362347
Gentiaanblauwtje;Phengaris alcon;217899.19622824137;198086.75015401375
Gentiaanblauwtje;Phengaris alcon;163816.62052358376;226223.42031223327
Gentiaanblauwtje;Phengaris alcon;223785.38747877465;217958.06882795505
Gentiaanblauwtje;Phengaris alcon;189142.98107383028;229168.37209081277
Gentiaanblauwtje;Phengaris alcon;189103.3415733593;229277.56695558783
Gentiaanblauwtje;Phengaris alcon;189033.94644926515;229229.52132017724
Gentiaanblauwtje;Phengaris alcon;219384.93721622135;198488.51623065025
Gentiaanblauwtje;Phengaris alcon;165459.2756275722;228646.0150873568
Gentiaanblauwtje;Phengaris alcon;189162.75768619945;229298.39037759602
Gentiaanblauwtje;Phengaris alcon;189160.05821505532;229306.7625380978
Gentiaanblauwtje;Phengaris alcon;223906.97199791152;218047.0367339719
Gentiaanblauwtje;Phengaris alcon;189035.23540529067;229215.6229649419
Gentiaanblauwtje;Phengaris alcon;189043.61042007082;229236.27025884856
Gentiaanblauwtje;Phengaris alcon;189080.61813871245;229248.10836044513
Gentiaanblauwtje;Phengaris alcon;223783.3836973299;217959.8947448898
Gentiaanblauwtje;Phengaris alcon;189088.09718314128;229215.13266999647
Gentiaanblauwtje;Phengaris alcon;165489.49735511412;228522.3825922748
Gentiaanblauwtje;Phengaris alcon;189147.08701493862;229226.7867073929
Gentiaanblauwtje;Phengaris alcon;217124.23918318783;199294.0859371284
Gentiaanblauwtje;Phengaris alcon;164299.8901466352;228190.05581084266
Gentiaanblauwtje;Phengaris alcon;217125.24711686734;199296.2210509088
Gentiaanblauwtje;Phengaris alcon;223185.73182496015;217382.8043276975
Gentiaanblauwtje;Phengaris alcon;189047.2080489557;229216.38106211554
Gentiaanblauwtje;Phengaris alcon;189062.3267158644;229221.05724905897
Gentiaanblauwtje;Phengaris alcon;164069.53874063975;226634.8793102419
Gentiaanblauwtje;Phengaris alcon;189103.21996271348;229215.3984715948
Gentiaanblauwtje;Phengaris alcon;166124.6368845205;229014.21636456344
Gentiaanblauwtje;Phengaris alcon;189074.49271815247;229245.96133194957
Gentiaanblauwtje;Phengaris alcon;166125.83434383624;229009.8808876602
Gentiaanblauwtje;Phengaris alcon;165478.23063989915;228294.26206853334
Gentiaanblauwtje;Phengaris alcon;223186.8378890754;217384.5646327976
Gentiaanblauwtje;Phengaris alcon;165457.7077341433;228657.9154097978
Gentiaanblauwtje;Phengaris alcon;165485.10392802607;228494.10888669733
Gentiaanblauwtje;Phengaris alcon;189049.29073289418;229215.7759517487
Gentiaanblauwtje;Phengaris alcon;165174.89233979728;228013.42596971523
Gentiaanblauwtje;Phengaris alcon;189215.004026694;229315.54881092347
Gentiaanblauwtje;Phengaris alcon;155115.4133309664;230740.63123980723
Gentiaanblauwtje;Phengaris alcon;166128.126911886;229011.66825232096
Gentiaanblauwtje;Phengaris alcon;189194.35750413814;229079.1936050458
Gentiaanblauwtje;Phengaris alcon;223545.98023239145;217802.04073922988
Gentiaanblauwtje;Phengaris alcon;189141.01974232376;229160.6799565386
Gentiaanblauwtje;Phengaris alcon;219394.5409271815;198487.37117485702
Gentiaanblauwtje;Phengaris alcon;165473.57520822316;228350.88033094537
Gentiaanblauwtje;Phengaris alcon;165489.87563120574;228273.60235599708
Gentiaanblauwtje;Phengaris alcon;189080.48458474214;229191.16386776697
Gentiaanblauwtje;Phengaris alcon;164924.76188812908;227508.45878949668
Gentiaanblauwtje;Phengaris alcon;189039.13202480765;229233.56604878418
Gentiaanblauwtje;Phengaris alcon;223792.5745317191;217958.45496740472
Gentiaanblauwtje;Phengaris alcon;189008.3319814986;229207.66448325198
Gentiaanblauwtje;Phengaris alcon;164084.887686355;226669.57327195816
Gentiaanblauwtje;Phengaris alcon;219447.53281206812;198381.97383122426
Gentiaanblauwtje;Phengaris alcon;189135.95594961918;229167.38747742306
Gentiaanblauwtje;Phengaris alcon;219387.61513603403;198488.12755755708
Gentiaanblauwtje;Phengaris alcon;189155.82489389007;229231.70047803503
Gentiaanblauwtje;Phengaris alcon;189158.73091016212;229233.84471941087
Gentiaanblauwtje;Phengaris alcon;189156.01331117345;229241.8885038495
Gentiaanblauwtje;Phengaris alcon;223794.2326821845;217964.70292661805
Gentiaanblauwtje;Phengaris alcon;189030.4219377434;229215.37071470637
Gentiaanblauwtje;Phengaris alcon;189158.63439680333;229173.57184599247
Gentiaanblauwtje;Phengaris alcon;189044.03475357054;229207.0853951024
Gentiaanblauwtje;Phengaris alcon;189154.8060925675;229237.27823711466
Gentiaanblauwtje;Phengaris alcon;223487.51327198074;217578.24218130577
Gentiaanblauwtje;Phengaris alcon;189046.67085640243;229205.40755933896
Gentiaanblauwtje;Phengaris alcon;189050.24098932723;229185.8117020391
Gentiaanblauwtje;Phengaris alcon;189046.5867173276;229197.23882297426
Gentiaanblauwtje;Phengaris alcon;189248.86056771205;228979.85741984658
Gentiaanblauwtje;Phengaris alcon;189041.6405633216;229194.3340525627
Gentiaanblauwtje;Phengaris alcon;165481.32462110207;228377.27263587434
Gentiaanblauwtje;Phengaris alcon;217423.512316043;197009.9192979792
Gentiaanblauwtje;Phengaris alcon;189111.98904751556;229076.5663998332
Gentiaanblauwtje;Phengaris alcon;165486.83216712973;228305.97038186528
Gentiaanblauwtje;Phengaris alcon;165703.9417850351;228623.27826619986
Gentiaanblauwtje;Phengaris alcon;189141.24259075068;229057.76175355166
Gentiaanblauwtje;Phengaris alcon;189088.25809764344;229221.475980795
Gentiaanblauwtje;Phengaris alcon;189254.80957215454;229180.2455949802
Gentiaanblauwtje;Phengaris alcon;189062.49998594652;229247.47331860662
Gentiaanblauwtje;Phengaris alcon;189153.3405083549;229160.79991482385
Gentiaanblauwtje;Phengaris alcon;189161.3770741201;229134.39443448558
Gentiaanblauwtje;Phengaris alcon;189062.24024673153;229229.33471101243
Gentiaanblauwtje;Phengaris alcon;189063.7979235766;229165.397305266
Gentiaanblauwtje;Phengaris alcon;189072.95601011938;229203.05971023068
Gentiaanblauwtje;Phengaris alcon;219373.98259470286;198419.75118379202
Gentiaanblauwtje;Phengaris alcon;217297.21159641826;197092.50540637597
Gentiaanblauwtje;Phengaris alcon;165199.1363771092;227988.3522602236
Gentiaanblauwtje;Phengaris alcon;189135.80408219606;229162.86394409556
Gentiaanblauwtje;Phengaris alcon;189121.6209631429;229230.07346211
Gentiaanblauwtje;Phengaris alcon;189191.3568961742;229125.81095119286
Gentiaanblauwtje;Phengaris alcon;189069.50714560767;229185.4217872303
Gentiaanblauwtje;Phengaris alcon;189040.37119613963;229190.92892547045
Gentiaanblauwtje;Phengaris alcon;165482.03117050492;228281.1445933031
Gentiaanblauwtje;Phengaris alcon;223787.04978402192;217968.93068303168
Gentiaanblauwtje;Phengaris alcon;189055.60245879114;229199.3360802522
Gentiaanblauwtje;Phengaris alcon;164448.99502171692;227575.97429977544
Gentiaanblauwtje;Phengaris alcon;189054.3457458639;229209.2855651388
Gentiaanblauwtje;Phengaris alcon;189047.71849339394;229195.1777551379
Gentiaanblauwtje;Phengaris alcon;218250.3531231765;198295.4753701808
Gentiaanblauwtje;Phengaris alcon;189182.97553297493;229224.69089347962
Gentiaanblauwtje;Phengaris alcon;189094.6213412645;229208.2944743503
Gentiaanblauwtje;Phengaris alcon;189219.08705655677;229106.78738646768
Gentiaanblauwtje;Phengaris alcon;189204.83362932046;229219.33903759252
Gentiaanblauwtje;Phengaris alcon;189093.421610618;229219.3433638122
Gentiaanblauwtje;Phengaris alcon;189056.69491259198;229175.29232624732
Gentiaanblauwtje;Phengaris alcon;189076.65735690022;229175.46195762604
Gentiaanblauwtje;Phengaris alcon;189089.49399143204;229194.7019849196
Gentiaanblauwtje;Phengaris alcon;189162.70618564702;229156.9641561471
Gentiaanblauwtje;Phengaris alcon;189184.66866241122;229122.6372739114
Gentiaanblauwtje;Phengaris alcon;189053.0009441308;229194.44918913487
Gentiaanblauwtje;Phengaris alcon;189053.8882395852;229191.3585757874
Gentiaanblauwtje;Phengaris alcon;189241.39743729646;229223.4367063027
Gentiaanblauwtje;Phengaris alcon;189077.42846596864;229190.81470836326
Gentiaanblauwtje;Phengaris alcon;189151.61535342713;229221.90640860517
Gentiaanblauwtje;Phengaris alcon;164436.33497754612;227564.09986484423
Gentiaanblauwtje;Phengaris alcon;189088.77603179208;229187.75668121502
Gentiaanblauwtje;Phengaris alcon;189037.5841401419;229199.39668594766
Gentiaanblauwtje;Phengaris alcon;189136.15364432946;229177.8891194146
Gentiaanblauwtje;Phengaris alcon;189063.74512308824;229204.687797145
Gentiaanblauwtje;Phengaris alcon;189168.0767749967;229144.3584392229
Gentiaanblauwtje;Phengaris alcon;189054.61641574925;229206.2219008049
Gentiaanblauwtje;Phengaris alcon;189119.1903911112;229229.1649322845
Gentiaanblauwtje;Phengaris alcon;189069.88855204335;229164.14688611776
Gentiaanblauwtje;Phengaris alcon;189145.84823366025;229074.9314288916
Gentiaanblauwtje;Phengaris alcon;189063.16457113967;229206.805613135
Gentiaanblauwtje;Phengaris alcon;189049.3400304916;229190.57229091693
Gentiaanblauwtje;Phengaris alcon;223510.66613691376;217470.82933776733
Gentiaanblauwtje;Phengaris alcon;189041.33207847318;229192.1921826927
Gentiaanblauwtje;Phengaris alcon;165726.48982586092;228790.62821564078
Gentiaanblauwtje;Phengaris alcon;189063.34655119333;229191.52709800657
Gentiaanblauwtje;Phengaris alcon;165454.89018662355;228694.74689507205
Gentiaanblauwtje;Phengaris alcon;164603.26360105333;228167.54792051483
Gentiaanblauwtje;Phengaris alcon;223783.31680326987;217882.9334461838
Gentiaanblauwtje;Phengaris alcon;223737.90039778332;217933.0009688055
Gentiaanblauwtje;Phengaris alcon;223357.0084921086;217602.46062847786
Gentiaanblauwtje;Phengaris alcon;223890.9233979968;218186.45883174147
Gentiaanblauwtje;Phengaris alcon;189057.9389506864;229178.74344886374
Gentiaanblauwtje;Phengaris alcon;223764.25219764165;218036.5185012156
Gentiaanblauwtje;Phengaris alcon;163124.2015978614;225260.33932763245
Gentiaanblauwtje;Phengaris alcon;189045.63631820085;229223.6507199416
Gentiaanblauwtje;Phengaris alcon;165497.7905038523;228667.56969377026
Gentiaanblauwtje;Phengaris alcon;164198.74901508924;226683.10465234332
Gentiaanblauwtje;Phengaris alcon;223715.71920220807;217342.27092415653
Gentiaanblauwtje;Phengaris alcon;223765.2461403637;217936.36158585548
Gentiaanblauwtje;Phengaris alcon;189228.2184595339;229218.47371488623
Gentiaanblauwtje;Phengaris alcon;223747.61191782646;217958.90156108793
Gentiaanblauwtje;Phengaris alcon;165565.77560962824;228567.56767861266
Gentiaanblauwtje;Phengaris alcon;189164.75938513805;229189.3437135741
Gentiaanblauwtje;Phengaris alcon;189067.36649032094;229206.03887793142
Gentiaanblauwtje;Phengaris alcon;164229.44920690253;226607.70540165715
Gentiaanblauwtje;Phengaris alcon;223076.33457411802;217323.8721604813
Gentiaanblauwtje;Phengaris alcon;223817.6748157392;217978.11768964492
Gentiaanblauwtje;Phengaris alcon;164048.68911965546;226684.9866838362
Gentiaanblauwtje;Phengaris alcon;189177.8420174865;229113.44828726538
Gentiaanblauwtje;Phengaris alcon;189186.8950022243;229147.21964818612
Gentiaanblauwtje;Phengaris alcon;223624.55507357194;217982.60732119437
Gentiaanblauwtje;Phengaris alcon;223491.7117862805;217539.80755343102
Gentiaanblauwtje;Phengaris alcon;164241.20539556988;226644.21142276004
Gentiaanblauwtje;Phengaris alcon;165475.27971841875;228357.78367680777
Gentiaanblauwtje;Phengaris alcon;165480.02026588313;228288.59531751182
Gentiaanblauwtje;Phengaris alcon;223299.9820344154;217468.76421910338
Gentiaanblauwtje;Phengaris alcon;223742.40764205315;217931.57792599592
Gentiaanblauwtje;Phengaris alcon;223760.3342494337;217928.22591777425
Gentiaanblauwtje;Phengaris alcon;223831.093551237;217969.66457010526
Gentiaanblauwtje;Phengaris alcon;165472.62999887991;228416.8123420803
Gentiaanblauwtje;Phengaris alcon;189096.2091872644;229256.69584256317
Gentiaanblauwtje;Phengaris alcon;223738.01204893942;217918.14668349456
Gentiaanblauwtje;Phengaris alcon;164060.4002592031;226682.66366915498
Gentiaanblauwtje;Phengaris alcon;223750.1694880403;217937.87606915366
Gentiaanblauwtje;Phengaris alcon;164046.48797208705;226691.9631401403
Gentiaanblauwtje;Phengaris alcon;189109.46206548336;229293.74208286498
Gentiaanblauwtje;Phengaris alcon;189054.23550406843;229180.38441328797
Gentiaanblauwtje;Phengaris alcon;189271.67231394947;229198.62478027772
Gentiaanblauwtje;Phengaris alcon;189112.4750490053;229122.7449471671
Gentiaanblauwtje;Phengaris alcon;219383.3605408838;198530.57484381087
Gentiaanblauwtje;Phengaris alcon;223097.5060151876;217309.7395564746
Gentiaanblauwtje;Phengaris alcon;217329.72570276633;197111.18972422276
Gentiaanblauwtje;Phengaris alcon;165626.65985405815;228693.44220399857
Gentiaanblauwtje;Phengaris alcon;223813.0732689445;217973.9705310613
Gentiaanblauwtje;Phengaris alcon;222996.52126067664;217270.93841354456
Gentiaanblauwtje;Phengaris alcon;165484.59564937567;228512.96074571554
Gentiaanblauwtje;Phengaris alcon;189089.07082586002;229261.31492976658
Gentiaanblauwtje;Phengaris alcon;189048.09622300306;229191.01940884627
Gentiaanblauwtje;Phengaris alcon;189338.54288184788;229252.25182264205
Gentiaanblauwtje;Phengaris alcon;189048.30513721163;229191.0209884299
Gentiaanblauwtje;Phengaris alcon;189040.22039907568;229223.36949635204
Gentiaanblauwtje;Phengaris alcon;189099.07198785187;229266.92358984053
Gentiaanblauwtje;Phengaris alcon;189050.48089128995;229197.79642134067
Gentiaanblauwtje;Phengaris alcon;189095.8198487807;229142.53523039725
Gentiaanblauwtje;Phengaris alcon;189046.057372065;229193.56308339257
Gentiaanblauwtje;Phengaris alcon;223776.86032893648;217944.15011068434
Gentiaanblauwtje;Phengaris alcon;223755.2847256429;217913.36871282663
Gentiaanblauwtje;Phengaris alcon;223707.67241673492;217966.10248048045
Gentiaanblauwtje;Phengaris alcon;223010.31777181168;217243.09347683564
Gentiaanblauwtje;Phengaris alcon;223385.6015728096;217593.10329874046
Gentiaanblauwtje;Phengaris alcon;164233.16681505172;226604.48353210278
Gentiaanblauwtje;Phengaris alcon;164232.9911410615;226604.51865067706
Gentiaanblauwtje;Phengaris alcon;189056.3019329393;229183.4041888807
Gentiaanblauwtje;Phengaris alcon;164036.52337647448;226703.3955291938
Gentiaanblauwtje;Phengaris alcon;164259.52456912826;226854.67906234227
Gentiaanblauwtje;Phengaris alcon;164060.22836152426;226684.78533485252
Gentiaanblauwtje;Phengaris alcon;222792.31916497732;217499.51668029092
Gentiaanblauwtje;Phengaris alcon;223805.3135436032;217992.9603529079
Gentiaanblauwtje;Phengaris alcon;189046.03269659134;229228.32257290836
Gentiaanblauwtje;Phengaris alcon;188447.9572280205;229089.65948979836
Gentiaanblauwtje;Phengaris alcon;189060.51930672093;229237.65874945838
Gentiaanblauwtje;Phengaris alcon;165472.2335972027;228362.07146453112
Gentiaanblauwtje;Phengaris alcon;223453.75031072047;217611.17961022817
Gentiaanblauwtje;Phengaris alcon;222997.1112567982;217252.7204336431
Gentiaanblauwtje;Phengaris alcon;223760.5386167403;217925.6831935849
Gentiaanblauwtje;Phengaris alcon;223733.96165759314;217943.1317736525
Gentiaanblauwtje;Phengaris alcon;164111.750049509;226687.04822632112
Gentiaanblauwtje;Phengaris alcon;189068.84159474797;229228.89506485034
Gentiaanblauwtje;Phengaris alcon;158309.96025488427;228323.44333335198
Gentiaanblauwtje;Phengaris alcon;189056.57068204507;229249.16370718367
Gentiaanblauwtje;Phengaris alcon;158314.60054500125;228335.86108797602
Gentiaanblauwtje;Phengaris alcon;189063.37325866378;229215.27939615957
Gentiaanblauwtje;Phengaris alcon;158311.55469885017;228365.2303257836
Gentiaanblauwtje;Phengaris alcon;222938.08674993296;217180.32235547807
Gentiaanblauwtje;Phengaris alcon;189058.61958242473;229208.45629047882
Gentiaanblauwtje;Phengaris alcon;189096.88511348196;229182.22030956857
Gentiaanblauwtje;Phengaris alcon;189112.5171673951;229135.85114130843
Gentiaanblauwtje;Phengaris alcon;189225.09842039034;229038.99894687533
Gentiaanblauwtje;Phengaris alcon;158334.0293241389;228335.89249411877
Gentiaanblauwtje;Phengaris alcon;189048.81890924578;229241.92576649413
Gentiaanblauwtje;Phengaris alcon;189222.39313084274;229001.71584576275
Gentiaanblauwtje;Phengaris alcon;189119.85597915048;229082.26821733825
Gentiaanblauwtje;Phengaris alcon;189070.69121632137;229170.35596889257
Gentiaanblauwtje;Phengaris alcon;189075.87728504697;229249.26190797705
Gentiaanblauwtje;Phengaris alcon;189180.43858629052;229016.30241983198
Gentiaanblauwtje;Phengaris alcon;188989.96619234112;229271.24718376156
Gentiaanblauwtje;Phengaris alcon;188989.89403542728;229271.58043337893
Gentiaanblauwtje;Phengaris alcon;189140.89709933437;229242.50574501883
Gentiaanblauwtje;Phengaris alcon;188989.60540786144;229272.91343186237
Gentiaanblauwtje;Phengaris alcon;189338.56067552968;229336.22132345755
Gentiaanblauwtje;Phengaris alcon;189111.25347198918;229136.45241465047
Gentiaanblauwtje;Phengaris alcon;189222.34755666295;229204.41874898784
Gentiaanblauwtje;Phengaris alcon;222927.000200919;217225.45208231267
Gentiaanblauwtje;Phengaris alcon;189101.8689859671;229278.02698838525
Gentiaanblauwtje;Phengaris alcon;189061.6642924346;229211.0384083297
Gentiaanblauwtje;Phengaris alcon;189083.58309508968;229233.69990918785
Gentiaanblauwtje;Phengaris alcon;189077.11868191842;229162.23331402894
Gentiaanblauwtje;Phengaris alcon;189142.28615434558;229147.13399626687
Gentiaanblauwtje;Phengaris alcon;189078.54757705724;229227.7196227759
Gentiaanblauwtje;Phengaris alcon;223162.89765640278;217383.03774135374
Gentiaanblauwtje;Phengaris alcon;189041.89139783586;229223.16671640333
Gentiaanblauwtje;Phengaris alcon;165189.3255047982;227902.2765877461
Gentiaanblauwtje;Phengaris alcon;165192.97407458044;227903.98505428154
Gentiaanblauwtje;Phengaris alcon;162844.29825992187;225456.50624916796
Gentiaanblauwtje;Phengaris alcon;162920.86132865335;225309.6147296112
Gentiaanblauwtje;Phengaris alcon;163045.84972820012;225309.31086556707
Gentiaanblauwtje;Phengaris alcon;163045.58048925677;225088.49415324442
Gentiaanblauwtje;Phengaris alcon;165348.4533997573;227378.03918922786
Gentiaanblauwtje;Phengaris alcon;165338.01896594965;227494.3274418749
Gentiaanblauwtje;Phengaris alcon;165322.3911338802;227464.98586691823
Gentiaanblauwtje;Phengaris alcon;163109.6229626456;225510.80714898463
Gentiaanblauwtje;Phengaris alcon;163096.63033748147;225594.19830722176
Gentiaanblauwtje;Phengaris alcon;189156.94764238075;229181.71847411245
Gentiaanblauwtje;Phengaris alcon;164323.2615056676;226869.8490677541
Gentiaanblauwtje;Phengaris alcon;164408.64582205607;226626.11159456894
Gentiaanblauwtje;Phengaris alcon;164542.66073359537;226725.92287083715
Gentiaanblauwtje;Phengaris alcon;165487.9842714258;228280.48292302247
Gentiaanblauwtje;Phengaris alcon;165470.8262152827;228626.35637991596
Gentiaanblauwtje;Phengaris alcon;164795.4863598958;228335.3226567367
Gentiaanblauwtje;Phengaris alcon;164552.58807006833;227954.34246659465
Gentiaanblauwtje;Phengaris alcon;164467.76987000523;227784.756580987
Gentiaanblauwtje;Phengaris alcon;163930.83270258887;226289.2929791091
Gentiaanblauwtje;Phengaris alcon;165487.8622420479;228546.53799078986
Gentiaanblauwtje;Phengaris alcon;165486.5117002915;228296.48769276123
Gentiaanblauwtje;Phengaris alcon;164212.86643358064;227391.83908881247
Gentiaanblauwtje;Phengaris alcon;164348.6190133256;227424.40635636542
Gentiaanblauwtje;Phengaris alcon;189044.33508449703;229225.76599626243
Gentiaanblauwtje;Phengaris alcon;164333.4159618148;227279.550849217
Gentiaanblauwtje;Phengaris alcon;164334.22133770626;227232.17360737268
Gentiaanblauwtje;Phengaris alcon;164301.7442649778;227229.39423066378
Gentiaanblauwtje;Phengaris alcon;164295.09306631825;227209.64583435562
Gentiaanblauwtje;Phengaris alcon;164200.4070954821;226513.9024760276
Gentiaanblauwtje;Phengaris alcon;164201.0032068225;226514.2657156866
Gentiaanblauwtje;Phengaris alcon;163963.85534744724;226230.40803761687
Gentiaanblauwtje;Phengaris alcon;163925.66530626075;226246.13827365637
Gentiaanblauwtje;Phengaris alcon;163981.73718282813;226219.00776281208
Gentiaanblauwtje;Phengaris alcon;164087.80604550702;226309.83492947742
Gentiaanblauwtje;Phengaris alcon;163894.62389798113;226017.9800758548
Gentiaanblauwtje;Phengaris alcon;164081.47965229786;226314.31258521974
Gentiaanblauwtje;Phengaris alcon;164082.6368431113;226312.32640235312
Gentiaanblauwtje;Phengaris alcon;163931.2886413984;226167.88486373238
Gentiaanblauwtje;Phengaris alcon;163900.09883668958;226159.85778500233
Gentiaanblauwtje;Phengaris alcon;222922.50114592887;217254.4150785003
Gentiaanblauwtje;Phengaris alcon;218148.2689466647;198225.99252874218
Gentiaanblauwtje;Phengaris alcon;219387.53155168315;198536.93478336558
Gentiaanblauwtje;Phengaris alcon;189052.153033915;229202.51035512798
Gentiaanblauwtje;Phengaris alcon;189269.4837448357;229194.49128874205
Gentiaanblauwtje;Phengaris alcon;189018.51743485645;229206.92924248334
Gentiaanblauwtje;Phengaris alcon;158300.7361241652;228317.15845454112
Gentiaanblauwtje;Phengaris alcon;165491.127808516;228262.24188326485
Gentiaanblauwtje;Phengaris alcon;165483.39811543594;228289.8271142356
Gentiaanblauwtje;Phengaris alcon;164059.66971374545;226670.35329740122
Gentiaanblauwtje;Phengaris alcon;164070.1334897096;226634.30555985868
Gentiaanblauwtje;Phengaris alcon;223506.1274862466;217580.62537287548
Gentiaanblauwtje;Phengaris alcon;223386.2298284302;217497.31071548816
Gentiaanblauwtje;Phengaris alcon;189314.96624582974;228870.59885201138
Gentiaanblauwtje;Phengaris alcon;165309.92164885756;227344.85332726315
Gentiaanblauwtje;Phengaris alcon;189066.61645296888;229241.88842427544
Gentiaanblauwtje;Phengaris alcon;189227.658069109;229063.23254295439
